,Especie,Ticker,Spot,Moneyness,CallPut,Strike,TTM,impliedVolatility,Last,Bid,Ask,Avg,Tasa,Div,Precio_BS,Precio_BIN
141,TSLA230818P00295000,TSLA,253.86000061035156,0.8605423749503442,P,295.0,12,0.5124560473632812,39.6,40.8,42.85,41.825,0.05349310344827586,0.0,41.215181913664026,41.44805593673951
142,TSLA230818C00300000,TSLA,253.86000061035156,0.8462000020345052,C,300.0,12,0.5034229345703125,0.42,0.41,0.42,0.415,0.05349310344827586,0.0,0.34984110582896655,0.34586586023847005
143,TSLA230818P00300000,TSLA,253.86000061035156,0.8462000020345052,P,300.0,12,0.5473678076171876,46.5,45.8,47.75,46.775,0.05349310344827586,0.0,46.15720308178797,46.4029923430973
144,TSLA230818C00305000,TSLA,253.86000061035156,0.8323278708536117,C,305.0,12,0.5473678076171876,0.33,0.32,0.55,0.43500000000000005,0.05349310344827586,0.0,0.36341503807389586,0.35918812534472977
145,TSLA230818P00305000,TSLA,253.86000061035156,0.8323278708536117,P,305.0,12,0.569340244140625,51.1,50.8,52.55,51.675,0.05349310344827586,0.0,51.055547659712914,51.3294897761906
146,TSLA230818C00310000,TSLA,253.86000061035156,0.8189032277753276,C,310.0,12,0.5351608984375,0.26,0.25,0.26,0.255,0.05349310344827586,0.0,0.20666685837323495,0.2059072689325575
147,TSLA230818P00310000,TSLA,253.86000061035156,0.8189032277753276,P,310.0,12,0.6088906298828126,49.4,55.8,57.55,56.675,0.05349310344827586,0.0,56.04357111476051,56.324955903468144
148,TSLA230818C00315000,TSLA,253.86000061035156,0.805904763842386,C,315.0,12,0.5498091894531252,0.2,0.19,0.21,0.2,0.05349310344827586,0.0,0.1597286275899954,0.158382792509377
149,TSLA230818P00315000,TSLA,253.86000061035156,0.805904763842386,P,315.0,12,0.5888712988281251,58.67,60.5,62.4,61.45,0.05349310344827586,0.0,60.83926906238412,61.18728822388877
150,TSLA230825C00215000,TSLA,253.86000061035156,1.180744188885356,C,215.0,19,0.6470982556152343,40.05,40.25,42.35,41.3,0.05380689655172414,0.0,41.621107648498366,41.611597569529664
151,TSLA230825P00215000,TSLA,253.86000061035156,1.180744188885356,P,215.0,19,0.5019581054687501,0.98,0.95,1.0,0.975,0.05380689655172414,0.0,0.8273990121349204,0.8283630866742988
152,TSLA230825C00220000,TSLA,253.86000061035156,1.1539090936834162,C,220.0,19,0.5241746801757812,36.1,34.45,36.75,35.6,0.05380689655172414,0.0,35.99164657193404,35.99512405298759
153,TSLA230825P00220000,TSLA,253.86000061035156,1.1539090936834162,P,220.0,19,0.4924367163085938,1.4,1.35,1.4,1.375,0.05380689655172414,0.0,1.2081422211630368,1.203025833125122
154,TSLA230825C00225000,TSLA,253.86000061035156,1.1282666693793402,C,225.0,19,0.5073291455078125,31.18,30.0,32.3,31.15,0.05380689655172414,0.0,31.5104617402759,31.51434754656742
155,TSLA230825P00225000,TSLA,253.86000061035156,1.1282666693793402,P,225.0,19,0.4842580871582032,1.93,1.88,1.99,1.935,0.05380689655172414,0.0,1.7454358243945265,1.75208820725423
156,TSLA230825C00230000,TSLA,253.86000061035156,1.1037391330884851,C,230.0,19,0.5336960693359375,27.1,27.05,28.05,27.55,0.05380689655172414,0.0,27.82709199243908,27.831128970982032
157,TSLA230825P00230000,TSLA,253.86000061035156,1.1037391330884851,P,230.0,19,0.47522497436523436,2.75,2.64,2.76,2.7,0.05380689655172414,0.0,2.4556233791237716,2.4686132486722054
158,TSLA230825C00235000,TSLA,253.86000061035156,1.0802553217461768,C,235.0,19,0.5440719421386719,23.35,22.1,24.05,23.075000000000003,0.05380689655172414,0.0,24.25985546959032,24.26944642896007
159,TSLA230825P00235000,TSLA,253.86000061035156,1.0802553217461768,P,235.0,19,0.46582565429687506,3.67,3.6,3.75,3.675,0.05380689655172414,0.0,3.3815232790524163,3.389848535781148
160,TSLA230825C00240000,TSLA,253.86000061035156,1.0577500025431315,C,240.0,19,0.5289353747558594,19.4,19.05,20.35,19.700000000000003,0.05380689655172414,0.0,20.516172179611715,20.52358378020784
161,TSLA230825P00240000,TSLA,253.86000061035156,1.0577500025431315,P,240.0,19,0.4585015087890626,4.98,4.0,5.05,4.525,0.05380689655172414,0.0,4.609936411763897,4.629073990717008
162,TSLA230825C00245000,TSLA,253.86000061035156,1.0361632677973533,C,245.0,19,0.4818167053222656,16.25,15.95,16.2,16.075,0.05380689655172414,0.0,16.347096952680744,16.35464452640651
163,TSLA230825P00245000,TSLA,253.86000061035156,1.0361632677973533,P,245.0,19,0.45288633056640626,6.58,6.5,6.7,6.6,0.05380689655172414,0.0,6.1879734810679565,6.222555488564105
164,TSLA230825C00250000,TSLA,253.86000061035156,1.0154400024414063,C,250.0,19,0.5198412274169921,13.0,12.95,14.25,13.6,0.05380689655172414,0.0,14.314962294425328,14.309542942176524
165,TSLA230825P00250000,TSLA,253.86000061035156,1.0154400024414063,P,250.0,19,0.4451349432373046,8.55,8.45,8.65,8.55,0.05380689655172414,0.0,8.070804726512918,8.098688214838596
166,TSLA230825C00255000,TSLA,253.86000061035156,0.9955294141582415,C,255.0,19,0.46783979431152345,10.46,10.35,10.55,10.45,0.05380689655172414,0.0,10.602060257665869,10.611061003767036
167,TSLA230825P00255000,TSLA,253.86000061035156,0.9955294141582415,P,255.0,19,0.4409235595703125,11.0,10.8,11.05,10.925,0.05380689655172414,0.0,10.40728195098805,10.464921031235026
168,TSLA230825C00260000,TSLA,253.86000061035156,0.9763846177321214,C,260.0,19,0.5098315618896485,8.2,8.2,9.4,8.8,0.05380689655172414,0.0,9.387892033521979,9.401952931333886
169,TSLA230825P00260000,TSLA,253.86000061035156,0.9763846177321214,P,260.0,19,0.43555251953125,13.65,13.55,13.8,13.675,0.05380689655172414,0.0,13.101694057329581,13.176406123888741
170,TSLA230825C00265000,TSLA,253.86000061035156,0.9579622664541568,C,265.0,19,0.45807426696777354,6.35,6.25,6.4,6.325,0.05380689655172414,0.0,6.383005074293138,6.378347311967685
171,TSLA230825P00265000,TSLA,253.86000061035156,0.9579622664541568,P,265.0,19,0.43158527404785163,16.95,15.7,16.95,16.325,0.05380689655172414,0.0,16.20509938252289,16.291973229386603
172,TSLA230825C00270000,TSLA,253.86000061035156,0.9402222244827836,C,270.0,19,0.46155323608398446,4.81,4.75,5.0,4.875,0.05380689655172414,0.0,4.959553531076594,4.957356715448449
173,TSLA230825P00270000,TSLA,253.86000061035156,0.9402222244827836,P,270.0,19,0.42792320129394534,20.25,18.45,20.45,19.45,0.05380689655172414,0.0,19.66894746443836,19.79918756858072
174,TSLA230825C00275000,TSLA,253.86000061035156,0.923127274946733,C,275.0,19,0.45862357788085945,3.65,3.55,3.75,3.65,0.05380689655172414,0.0,3.6962230908328735,3.7036223179254177
175,TSLA230825P00275000,TSLA,253.86000061035156,0.923127274946733,P,275.0,19,0.43201251586914063,24.25,23.15,24.4,23.775,0.05380689655172414,0.0,23.588883443382116,23.74817433589415
176,TSLA230825C00280000,TSLA,253.86000061035156,0.9066428593226842,C,280.0,19,0.4596001306152344,2.69,2.7,2.82,2.76,0.05380689655172414,0.0,2.760945295314116,2.766599742613943
177,TSLA230825P00280000,TSLA,253.86000061035156,0.9066428593226842,P,280.0,19,0.5200243310546875,28.38,26.95,30.0,28.475,0.05380689655172414,0.0,29.1337611390897,29.289263639648404
178,TSLA230825C00285000,TSLA,253.86000061035156,0.8907368442468476,C,285.0,19,0.46362841064453125,2.08,2.01,2.14,2.075,0.05380689655172414,0.0,2.076898282801068,2.0783137037670465
179,TSLA230825P00285000,TSLA,253.86000061035156,0.8907368442468476,P,285.0,19,0.5086719055175781,33.21,31.25,33.95,32.6,0.05380689655172414,0.0,33.07423964266667,33.26406412533182
180,TSLA230825C00290000,TSLA,253.86000061035156,0.8753793124494882,C,290.0,19,0.4683891052246094,1.6,1.56,1.62,1.59,0.05380689655172414,0.0,1.5597959228286662,1.5580833595509778
181,TSLA230825P00290000,TSLA,253.86000061035156,0.8753793124494882,P,290.0,19,0.5457809094238282,31.76,35.8,38.8,37.3,0.05380689655172414,0.0,37.89709119161728,38.11801663947895
182,TSLA230825C00295000,TSLA,253.86000061035156,0.8605423749503442,C,295.0,19,0.4738822143554688,1.21,1.17,1.23,1.2,0.05380689655172414,0.0,1.1729551311546587,1.1703166581871385
183,TSLA230825P00295000,TSLA,253.86000061035156,0.8605423749503442,P,295.0,19,0.5650678259277344,42.21,40.55,43.45,42.0,0.05380689655172414,0.0,42.52973940700866,42.77304547740291
184,TSLA230825C00300000,TSLA,253.86000061035156,0.8462000020345052,C,300.0,19,0.4815725671386719,0.95,0.9,0.95,0.925,0.05380689655172414,0.0,0.8977170243118806,0.8965540283796769
185,TSLA230825P00300000,TSLA,253.86000061035156,0.8462000020345052,P,300.0,19,0.5252733020019531,46.55,45.8,47.5,46.65,0.05380689655172414,0.0,46.59227473045567,46.909751224012815
186,TSLA230825C00305000,TSLA,253.86000061035156,0.8323278708536117,C,305.0,19,0.49121602539062503,0.75,0.7,0.75,0.725,0.05380689655172414,0.0,0.7017748139064768,0.7019805035653939
187,TSLA230825P00305000,TSLA,253.86000061035156,0.8323278708536117,P,305.0,19,0.5415084912109377,43.5,49.95,52.3,51.125,0.05380689655172414,0.0,51.37993773752194,51.73721565275321
188,TSLA230825C00310000,TSLA,253.86000061035156,0.8189032277753276,C,310.0,19,0.500005,0.6,0.58,0.59,0.585,0.05380689655172414,0.0,0.5466894698237414,0.5459762793328258
189,TSLA230825P00310000,TSLA,253.86000061035156,0.8189032277753276,P,310.0,19,0.5651898950195313,56.8,55.4,57.2,56.3,0.05380689655172414,0.0,56.26520595415613,56.64186218480308
190,TSLA230825C00315000,TSLA,253.86000061035156,0.805904763842386,C,315.0,19,0.5065967309570312,0.47,0.44,0.47,0.45499999999999996,0.05380689655172414,0.0,0.4175764179855115,0.4146747735177534
191,TSLA230825P00315000,TSLA,253.86000061035156,0.805904763842386,P,315.0,19,0.5927775097656252,57.15,59.85,62.15,61.0,0.05380689655172414,0.0,61.19904356917806,61.60102203618374
192,TSLA230901C00215000,TSLA,253.86000061035156,1.180744188885356,C,215.0,26,0.5478560839843751,46.75,40.2,42.15,41.175,0.054120689655172416,0.0,41.74767882171474,41.73767240988676
193,TSLA230901P00215000,TSLA,253.86000061035156,1.180744188885356,P,215.0,26,0.4981739636230469,1.65,1.59,1.68,1.635,0.054120689655172416,0.0,1.4747640865551581,1.4770418102005143
194,TSLA230901C00220000,TSLA,253.86000061035156,1.1539090936834162,C,220.0,26,0.516606396484375,37.48,35.8,37.25,36.525,0.054120689655172416,0.0,37.08756150563295,37.09149240678667
195,TSLA230901P00220000,TSLA,253.86000061035156,1.1539090936834162,P,220.0,26,0.4858449853515625,2.2,2.07,2.21,2.1399999999999997,0.054120689655172416,0.0,1.9597817666121244,1.965699849440272
196,TSLA230901C00225000,TSLA,253.86000061035156,1.1282666693793402,C,225.0,26,0.5129443237304687,36.15,31.55,33.3,32.425,0.054120689655172416,0.0,32.942974815586865,32.94462759638382
197,TSLA230901P00225000,TSLA,253.86000061035156,1.1282666693793402,P,225.0,26,0.48340360351562506,2.93,2.87,3.05,2.96,0.054120689655172416,0.0,2.7345767222058726,2.7503954723916766
198,TSLA230901C00230000,TSLA,253.86000061035156,1.1037391330884851,C,230.0,26,0.5000660345458985,28.85,27.25,29.45,28.35,0.054120689655172416,0.0,28.828847467422634,28.83142748073816
199,TSLA230901P00230000,TSLA,253.86000061035156,1.1037391330884851,P,230.0,26,0.47546911254882807,3.85,3.7,4.0,3.85,0.054120689655172416,0.0,3.6218063235924873,3.64437098914609
200,TSLA230901C00235000,TSLA,253.86000061035156,1.0802553217461768,C,235.0,26,0.5129443237304687,25.33,24.45,25.05,24.75,0.054120689655172416,0.0,25.45943775997239,25.445580327686756
201,TSLA230901P00235000,TSLA,253.86000061035156,1.0802553217461768,P,235.0,26,0.46191944335937507,5.05,4.9,5.05,4.975,0.054120689655172416,0.0,4.607253496719181,4.636163065850807
202,TSLA230901C00240000,TSLA,253.86000061035156,1.0577500025431315,C,240.0,26,0.5105639764404297,21.09,21.0,21.7,21.35,0.054120689655172416,0.0,22.0548086160116,22.048633437267682
203,TSLA230901P00240000,TSLA,253.86000061035156,1.0577500025431315,P,240.0,26,0.4577690942382813,6.42,6.35,6.55,6.449999999999999,0.054120689655172416,0.0,6.030962632656539,6.06314051994628
204,TSLA230901C00245000,TSLA,253.86000061035156,1.0361632677973533,C,245.0,26,0.4881032635498047,17.94,17.75,18.1,17.925,0.054120689655172416,0.0,18.416225358099695,18.408790895494434
205,TSLA230901P00245000,TSLA,253.86000061035156,1.0361632677973533,P,245.0,26,0.4519708123779297,8.1,7.0,8.3,7.65,0.054120689655172416,0.0,7.7038052554575245,7.735131675496236
206,TSLA230901C00250000,TSLA,253.86000061035156,1.0154400024414063,C,250.0,26,0.47876497802734375,15.15,14.8,15.1,14.95,0.054120689655172416,0.0,15.364111593377743,15.364621030786672
207,TSLA230901P00250000,TSLA,253.86000061035156,1.0154400024414063,P,250.0,26,0.44598942687988286,10.23,10.05,10.35,10.2,0.054120689655172416,0.0,9.676900963473457,9.723944468423674
208,TSLA230901C00255000,TSLA,253.86000061035156,0.9955294141582415,C,255.0,26,0.4734549725341797,12.42,12.15,12.5,12.325,0.054120689655172416,0.0,12.713681227088031,12.721658002225501
209,TSLA230901P00255000,TSLA,253.86000061035156,0.9955294141582415,P,255.0,26,0.45935599243164066,12.87,12.45,13.25,12.85,0.054120689655172416,0.0,12.492033359912043,12.56893848488848
210,TSLA230901C00260000,TSLA,253.86000061035156,0.9763846177321214,C,260.0,26,0.46808393249511715,10.12,9.85,10.2,10.024999999999999,0.054120689655172416,0.0,10.366053761691376,10.378714607820191
211,TSLA230901P00260000,TSLA,253.86000061035156,0.9763846177321214,P,260.0,26,0.43555251953125,15.32,15.1,15.45,15.274999999999999,0.054120689655172416,0.0,14.63125191960549,14.736383921361778
212,TSLA230901C00265000,TSLA,253.86000061035156,0.9579622664541568,C,265.0,26,0.46283496154785164,8.15,8.0,8.2,8.1,0.054120689655172416,0.0,8.323811302231263,8.337960728374775
213,TSLA230901P00265000,TSLA,253.86000061035156,0.9579622664541568,P,265.0,26,0.4310969976806641,18.43,18.15,18.5,18.325,0.054120689655172416,0.0,17.616609436270892,17.747017759391284
214,TSLA230901C00270000,TSLA,253.86000061035156,0.9402222244827836,C,270.0,26,0.46210254699707043,6.55,6.4,6.6,6.5,0.054120689655172416,0.0,6.686699702629468,6.699616057782927
215,TSLA230901P00270000,TSLA,253.86000061035156,0.9402222244827836,P,270.0,26,0.4445856323242187,21.55,21.55,22.3,21.925,0.054120689655172416,0.0,21.35378403161937,21.512034973344697
216,TSLA230901C00275000,TSLA,253.86000061035156,0.923127274946733,C,275.0,26,0.46332323791503904,5.16,5.05,5.3,5.175,0.054120689655172416,0.0,5.356036683458726,5.366918965298439
217,TSLA230901P00275000,TSLA,253.86000061035156,0.923127274946733,P,275.0,26,0.4312801013183594,25.45,25.15,25.7,25.424999999999997,0.054120689655172416,0.0,24.70520227276421,24.893826254379473
218,TSLA230901C00280000,TSLA,253.86000061035156,0.9066428593226842,C,280.0,26,0.4611870288085938,4.09,3.95,4.15,4.050000000000001,0.054120689655172416,0.0,4.181978567468967,4.189917438421485
219,TSLA230901P00280000,TSLA,253.86000061035156,0.9066428593226842,P,280.0,26,0.4733939379882813,24.31,29.1,30.55,29.825000000000003,0.054120689655172416,0.0,29.504193467123116,29.72959926093186
220,TSLA230901C00285000,TSLA,253.86000061035156,0.8907368442468476,C,285.0,26,0.46393358337402346,3.3,3.1,3.3,3.2,0.054120689655172416,0.0,3.3142683939468327,3.321011221651553
221,TSLA230901P00285000,TSLA,253.86000061035156,0.8907368442468476,P,285.0,26,0.47998566894531247,33.62,32.15,34.75,33.45,0.054120689655172416,0.0,33.66636837971208,33.93037812970347
222,TSLA230901C00290000,TSLA,253.86000061035156,0.8753793124494882,C,290.0,26,0.46545944702148445,2.55,2.41,2.59,2.5,0.054120689655172416,0.0,2.590791179908827,2.5962695042450776
223,TSLA230901P00290000,TSLA,253.86000061035156,0.8753793124494882,P,290.0,26,0.48413601806640627,36.2,37.15,39.05,38.099999999999994,0.054120689655172416,0.0,37.934391924879094,38.24153452026998
224,TSLA230901C00295000,TSLA,253.86000061035156,0.8605423749503442,C,295.0,26,0.46973186523437505,2.05,1.95,2.06,2.005,0.054120689655172416,0.0,2.05102458103201,2.0551831255300717
225,TSLA230901P00295000,TSLA,253.86000061035156,0.8605423749503442,P,295.0,26,0.4928029235839845,42.95,41.65,43.55,42.599999999999994,0.054120689655172416,0.0,42.40576618967799,42.75049390469979
226,TSLA230901C00300000,TSLA,253.86000061035156,0.8462000020345052,C,300.0,26,0.47681187255859375,1.6,1.56,1.67,1.615,0.054120689655172416,0.0,1.6556085155698383,1.6553347232516689
227,TSLA230901P00300000,TSLA,253.86000061035156,0.8462000020345052,P,300.0,26,0.5054981091308592,47.2,46.3,48.2,47.25,0.054120689655172416,0.0,47.02812149990959,47.42354235779318
228,TSLA230901C00305000,TSLA,253.86000061035156,0.8323278708536117,C,305.0,26,0.481450498046875,1.32,1.24,1.33,1.2850000000000001,0.054120689655172416,0.0,1.311614275792131,1.3047101548639544
229,TSLA230901P00305000,TSLA,253.86000061035156,0.8323278708536117,P,305.0,26,0.5211229528808592,41.06,50.85,52.95,51.900000000000006,0.054120689655172416,0.0,51.752844592167946,52.190858295349024
230,TSLA230901C00310000,TSLA,253.86000061035156,0.8189032277753276,C,310.0,26,0.48730981445312505,1.05,0.99,1.07,1.03,0.054120689655172416,0.0,1.049934756495741,1.0451582235494745
231,TSLA230901P00310000,TSLA,253.86000061035156,0.8189032277753276,P,310.0,26,0.5373581420898439,50.32,55.85,57.75,56.8,0.054120689655172416,0.0,56.52994797455071,57.003095696327115
232,TSLA230901C00315000,TSLA,253.86000061035156,0.805904763842386,C,315.0,26,0.49414568359375005,0.87,0.8,0.87,0.835,0.054120689655172416,0.0,0.8496611222838855,0.8499348143355873
233,TSLA230901P00315000,TSLA,253.86000061035156,0.805904763842386,P,315.0,26,0.5594526477050781,59.42,60.5,62.65,61.575,0.054120689655172416,0.0,61.40553473250344,61.9110658308111
234,TSLA230908C00215000,TSLA,253.86000061035156,1.180744188885356,C,215.0,33,0.5347946911621093,42.65,40.95,42.9,41.925,0.05439836065573771,0.0,42.67006943492629,42.673541419133585
235,TSLA230908P00215000,TSLA,253.86000061035156,1.180744188885356,P,215.0,33,0.4865773999023438,2.22,2.17,2.29,2.23,0.05439836065573771,0.0,2.0332301642495096,2.030868639485578
236,TSLA230908C00220000,TSLA,253.86000061035156,1.1539090936834162,C,220.0,33,0.5222215747070311,37.38,36.65,38.65,37.65,0.05439836065573771,0.0,38.36646997276523,38.37481666505589
237,TSLA230908P00220000,TSLA,253.86000061035156,1.1539090936834162,P,220.0,33,0.4774222180175781,2.9,2.8,2.96,2.88,0.05439836065573771,0.0,2.6501147712396573,2.6516691299055872
238,TSLA230908C00225000,TSLA,253.86000061035156,1.1282666693793402,C,225.0,33,0.5089160437011719,33.6,32.3,34.7,33.5,0.05439836065573771,0.0,34.18345086190706,34.193449468135746
239,TSLA230908P00225000,TSLA,253.86000061035156,1.1282666693793402,P,225.0,33,0.4713187634277344,3.75,3.65,3.85,3.75,0.05439836065573771,0.0,3.474134985901763,3.4775016178420013
240,TSLA230908C00230000,TSLA,253.86000061035156,1.1037391330884851,C,230.0,33,0.5203295037841795,31.45,29.1,30.1,29.6,0.05439836065573771,0.0,30.7193084993678,30.73227688038189
241,TSLA230908P00230000,TSLA,253.86000061035156,1.1037391330884851,P,230.0,33,0.45935599243164066,4.8,3.35,4.8,4.075,0.05439836065573771,0.0,4.359235648381521,4.370396633239457
242,TSLA230908C00235000,TSLA,253.86000061035156,1.0802553217461768,C,235.0,33,0.5112353564453125,26.33,25.4,26.45,25.924999999999997,0.05439836065573771,0.0,27.02296462858402,27.037635624259014
243,TSLA230908P00235000,TSLA,253.86000061035156,1.0802553217461768,P,235.0,33,0.457585990600586,6.0,4.85,6.2,5.525,0.05439836065573771,0.0,5.676538814435659,5.694739107628298
244,TSLA230908C00240000,TSLA,253.86000061035156,1.0577500025431315,C,240.0,33,0.4998829309082031,22.95,22.0,22.95,22.475,0.05439836065573771,0.0,23.474989291728605,23.488707971572634
245,TSLA230908P00240000,TSLA,253.86000061035156,1.0577500025431315,P,240.0,33,0.4554497814941406,7.56,7.3,7.85,7.574999999999999,0.05439836065573771,0.0,7.241843357311993,7.277311897284234
246,TSLA230908C00245000,TSLA,253.86000061035156,1.0361632677973533,C,245.0,33,0.48438015625,19.45,18.9,19.55,19.225,0.05439836065573771,0.0,20.02851200820436,20.038714357457014
247,TSLA230908P00245000,TSLA,253.86000061035156,1.0361632677973533,P,245.0,33,0.4473321868896484,9.3,9.2,9.6,9.399999999999999,0.05439836065573771,0.0,8.908712488817585,8.960469010362218
248,TSLA230908C00250000,TSLA,253.86000061035156,1.0154400024414063,C,250.0,33,0.4792532543945312,16.2,16.0,16.7,16.35,0.05439836065573771,0.0,17.12065891020933,17.12946063870511
249,TSLA230908P00250000,TSLA,253.86000061035156,1.0154400024414063,P,250.0,33,0.44348701049804684,11.3,11.25,11.75,11.5,0.05439836065573771,0.0,10.969936539925527,11.043490028444676
250,TSLA230908C00255000,TSLA,253.86000061035156,0.9955294141582415,C,255.0,33,0.47046427978515626,13.7,13.4,14.0,13.7,0.05439836065573771,0.0,14.367079986124708,14.373986497398766
251,TSLA230908P00255000,TSLA,253.86000061035156,0.9955294141582415,P,255.0,33,0.4335994140625,14.2,13.6,14.0,13.8,0.05439836065573771,0.0,13.136250557437435,13.235072645419665
252,TSLA230908C00260000,TSLA,253.86000061035156,0.9763846177321214,C,260.0,33,0.4691825543212891,11.5,11.25,11.8,11.525,0.05439836065573771,0.0,12.110273011279844,12.114702616512774
253,TSLA230908P00260000,TSLA,253.86000061035156,0.9763846177321214,P,260.0,33,0.43219561950683594,16.58,16.15,16.8,16.475,0.05439836065573771,0.0,15.851314301075007,15.979437303281536
254,TSLA230908C00265000,TSLA,253.86000061035156,0.9579622664541568,C,265.0,33,0.46094289062500005,9.5,9.1,9.65,9.375,0.05439836065573771,0.0,9.911151225493171,9.91432273140021
255,TSLA230908P00265000,TSLA,253.86000061035156,0.9579622664541568,P,265.0,33,0.4296321685791016,19.0,19.2,19.85,19.525,0.05439836065573771,0.0,18.819802827353072,18.981518289484022
256,TSLA230908C00270000,TSLA,253.86000061035156,0.9402222244827836,C,270.0,33,0.4555718505859375,7.78,7.45,7.85,7.65,0.05439836065573771,0.0,8.062616386035018,8.064155928452427
257,TSLA230908P00270000,TSLA,253.86000061035156,0.9402222244827836,P,270.0,33,0.426336303100586,22.82,22.5,23.15,22.825,0.05439836065573771,0.0,22.044073749593338,22.245146099377383
258,TSLA230908C00275000,TSLA,253.86000061035156,0.923127274946733,C,275.0,33,0.45404598693847653,6.3,6.2,6.4,6.300000000000001,0.05439836065573771,0.0,6.571423494222401,6.568810007984782
259,TSLA230908P00275000,TSLA,253.86000061035156,0.923127274946733,P,275.0,33,0.4415339050292969,26.71,25.95,27.2,26.575,0.05439836065573771,0.0,26.02436779842384,26.257194779365985
260,TSLA230908C00280000,TSLA,253.86000061035156,0.9066428593226842,C,280.0,33,0.45966116516113287,5.15,5.0,5.35,5.175,0.05439836065573771,0.0,5.484311629923326,5.468572453433761
261,TSLA230908P00280000,TSLA,253.86000061035156,0.9066428593226842,P,280.0,33,0.43622389953613283,29.97,29.85,30.9,30.375,0.05439836065573771,0.0,29.663149649399145,29.948893583325656
262,TSLA230908C00285000,TSLA,253.86000061035156,0.8907368442468476,C,285.0,33,0.4602715106201172,4.1,4.0,4.35,4.175,0.05439836065573771,0.0,4.453493793025764,4.445550591109036
263,TSLA230908P00285000,TSLA,253.86000061035156,0.8907368442468476,P,285.0,33,0.4735770416259766,29.87,33.35,35.8,34.575,0.05439836065573771,0.0,34.508139047535934,34.81739349999114
264,TSLA230908C00290000,TSLA,253.86000061035156,0.8753793124494882,C,290.0,33,0.4602104760742188,3.45,3.25,3.5,3.375,0.05439836065573771,0.0,3.578319457259198,3.5779983576969294
265,TSLA230908P00290000,TSLA,253.86000061035156,0.8753793124494882,P,290.0,33,0.4771780798339844,38.65,37.8,40.0,38.9,0.05439836065573771,0.0,38.65887941880365,39.02470540435093
266,TSLA230908C00295000,TSLA,253.86000061035156,0.8605423749503442,C,295.0,33,0.4608818560791016,2.75,2.63,2.81,2.7199999999999998,0.05439836065573771,0.0,2.8679839101602624,2.8722777237212136
267,TSLA230908P00295000,TSLA,253.86000061035156,0.8605423749503442,P,295.0,33,0.46631393066406257,38.85,42.15,44.05,43.099999999999994,0.05439836065573771,0.0,42.66376502425976,43.10305797876303
268,TSLA230908C00300000,TSLA,253.86000061035156,0.8462000020345052,C,300.0,33,0.4655815161132813,2.22,2.14,2.31,2.225,0.05439836065573771,0.0,2.3522743036555767,2.356665859749673
269,TSLA230908P00300000,TSLA,253.86000061035156,0.8462000020345052,P,300.0,33,0.47449255981445315,45.5,46.45,48.6,47.525000000000006,0.05439836065573771,0.0,47.17250779154486,47.66680005323218
270,TSLA230908C00305000,TSLA,253.86000061035156,0.8323278708536117,C,305.0,33,0.4676566906738281,1.89,1.56,1.86,1.71,0.05439836065573771,0.0,1.8894539728287967,1.887417580401835
271,TSLA230908C00310000,TSLA,253.86000061035156,0.8189032277753276,C,310.0,33,0.47412635253906255,1.55,1.42,1.55,1.4849999999999999,0.05439836065573771,0.0,1.5699552805849848,1.5621762730000617
272,TSLA230908P00310000,TSLA,253.86000061035156,0.8189032277753276,P,310.0,33,0.4968312036132813,53.5,55.55,58.0,56.775,0.05439836065573771,0.0,56.500817526201615,57.109392694945925
273,TSLA230908C00315000,TSLA,253.86000061035156,0.805904763842386,C,315.0,33,0.4801077380371094,1.26,1.17,1.29,1.23,0.05439836065573771,0.0,1.3020054946184985,1.3033821797410066
274,TSLA230908P00315000,TSLA,253.86000061035156,0.805904763842386,P,315.0,33,0.5102588037109376,60.38,60.35,62.8,61.575,0.05439836065573771,0.0,61.2696680699012,61.92139039566349
275,TSLA230915C00213330,TSLA,253.86000061035156,1.1899873464133106,C,213.33,40,0.5374802111816408,46.27,43.45,45.05,44.25,0.054627868852459016,0.0,45.16131662607219,45.15347255066548
276,TSLA230915P00213330,TSLA,253.86000061035156,1.1899873464133106,P,213.33,40,0.49030050720214846,2.71,2.72,2.84,2.7800000000000002,0.054627868852459016,0.0,2.535264475555522,2.552551667256035
277,TSLA230915C00215000,TSLA,253.86000061035156,1.180744188885356,C,215.0,40,0.5358322784423828,43.82,42.2,43.55,42.875,0.054627868852459016,0.0,43.775134663417816,43.78315183318805
278,TSLA230915P00215000,TSLA,253.86000061035156,1.180744188885356,P,215.0,40,0.48633326171875,3.0,2.98,3.05,3.0149999999999997,0.054627868852459016,0.0,2.728331787061258,2.743550112454462
279,TSLA230915C00216670,TSLA,253.86000061035156,1.1716435159936842,C,216.67,40,0.5404098693847659,46.9,40.7,42.6,41.650000000000006,0.054627868852459016,0.0,42.53070318094993,42.53433681982635
280,TSLA230915P00216670,TSLA,253.86000061035156,1.1716435159936842,P,216.67,40,0.4836477416992188,3.11,3.2,3.3,3.25,0.054627868852459016,0.0,2.9572748274167466,2.9577350602105996
281,TSLA230915C00220000,TSLA,253.86000061035156,1.1539090936834162,C,220.0,40,0.5346726220703125,38.88,38.35,39.55,38.95,0.054627868852459016,0.0,39.809706259465,39.81611640062318
282,TSLA230915P00220000,TSLA,253.86000061035156,1.1539090936834162,P,220.0,40,0.47852083984375,3.8,3.75,3.85,3.8,0.054627868852459016,0.0,3.4651730866813892,3.4890968862867378
